Latitude,Longitude,Name,Principal,Mobile,Email,Capacity,Panchayat
15.229290,74.151460,"Union High School, Sanguem 403 704.",Mamta Naik,8322994347,uhs_sanguem@yahoo.com,617,Sanguem
15.228170,74.152250,G.P.S. Taripanta,Prashila naik,8668490503,prashila2707@gmail.com,12,Sanguem
15.248040,74.138860,G.P.S. Mugoli,Sonia patekar,8080991819,soniapatekar11@gmail.com,25,Uguem
15.249150,74.198670,"G.P.S. Maulinguem, Sanguem",Seema Dessai ,9923729391,gpsmaulinguem@gmail.com,3,Uguem
15.252490,74.204700,G.P.S. Pansamol,Rekha Velip,9834966188,rekhavelip34@gmail.com,19,Uguem
15.229010,74.185100,"Our Lady of Piety Primary School, Uguem, Sanguem. 403 704.",Fr. Greg A. Fernandes,8308168717,ourladyprimaryschool1243@gmail.com,53,Uguem
15.223220,74.168580,"G.P.S. Saudimol, Uguem",Veena vaghormekar,9923895586,vinavaghurmekar@gmail.com,18,Uguem
15.224530,74.159060,"Miracles High School, Sanguem 403 704.",Filastro cardozo,9405040209,miraclehighschoolkharkateasanguem@gmail.com,332,Sanguem
15.224530,74.159060,"Our Lady of Miracles Pry. School, Sanguem.",Filastro cardozo,9405040209,miraclehighschoolsanguem@gmail.com,236,Sanguem
15.228650,74.155370,"Govt.Higher Secondary School, Sanguem- Goa",Sairaj Dessai,9850785115,ghsssanguem@gmail.com,363,Sanguem
15.238550,74.114040,"G.P.S. Ghadiwada, Kakoda",Meera T Naik,7507369309,naikmeera44@gmail.com,60,Curchorem Cacora
15.243200,74.141150,"G.P.S. Soliyem, Kakoda",Anita Borkar,9673172208,anitanaik8118@gmail.com,11,Curchorem Cacora
15.248830,74.105460,G.P.S. Kakoda (Main),Shanta vast ,9823264959,shantavast@gmail.com,28,Curchorem Cacora
15.250430,74.108040,"Our Lady of Perpetual Succour Convent High School, Kakoda, Quepem",Sis. Sevika Marvi,91671036032,olopses87@gmail.com,496,Curchorem Cacora
15.250430,74.108030,"Our Lady of Perpetual Succour Convent Pry.School, Kakoda",Sis Sarika Borken,7385163922,oloses87@gmail.com,206,Curchorem Cacora
15.158620,74.230720,"G.P.S. Vadem, Col. No.1",Rohidas Gaonkar ,9420164489,rohidasgaunkar677@gmail.com,77,Bhati
15.126860,74.207910,"Govt. High School, Vadem, Kurdi Sanguem. 403 704.",Sujata Gaonkar,9404864792,hmghsvksan@gmail.com,237,Curdi
15.271820,74.109970,"Shree Sharda English High School, Sanvordem, Sanguem",Sonali Tilve,9764863585,shreeshardaenglish@gmail.com,200,Sanvordem(Sanguem)
15.270830,74.120140,G.P.S. Dhade,Bhavana K Dessai,9765958421,bhavanagausdessai@gmail.com,27,Sanvordem(Sanguem)
15.283600,74.159410,G.P.S. Guddamol,Nanda K Naik,9923268735,nandanaik02@gmail.com,17,Sanvordem(Sanguem)
15.366484,74.003409,"G.P.S. Paniwada, Borim",Mrs Seema Vallabh. Borkar,9420687260,svbotkar1964@gmail.com,15,Borim
15.387544,73.999247,"G.P.S. Khalchawada, Dhavali",Madhuri V. Upadhye,9850482371,madhurivu@gmail.com,6,Quela
15.389587,73.994412,G.P.S. Kapileshwari,Trupti S Naik,9421155432,truptipkerkar@gmail.com,13,Quela
15.328960,73.934290,"Fr. Agnel Multipurpose High School, Verna, Salcete 403 722.",Mr.Conrad C.Mendes,9822121203,agnelmhighschool@gmail.com,808,Verna
15.327890,73.933960,"Father Agnel Multipurpose Primary School, Verna",Mr.Conrad C.Mendes,9822121203,agnelmprischool@gmail.com,359,Verna
15.536380,73.817280,"Chubby Cheeks Spring Valley High School, Green Valley, Alto-Porvorim",Mrs. Selena D'Souza e Po,7774037435,chubbycheeksspring@gmail.com,1120,Pilerne
15.402720,73.985020,"G.P.S. Kurpas, Bandora",Manuja M.Naik,9420685844,naikmanuja14@gmail.com,22,Bandora
15.409520,73.961200,"G.P.S. Varad, Bandora",Sushma Kiran verekar,9850693108,verekar.sushma@gmail.com,14,Bandora
15.540540,73.791320,"Lourdes Convent Primary School, Saligao. 403 511",Sister Angeline Fernandes ,7875056243,lourdesconventprimary@rediffmail.com,408,Saligao
15.415350,73.966800,"Mahatma Gandhi Centenary School, Gaunem, Bandora",Anagha kulkarni,9356684663,mgc.gaune@gmail.com,120,Bandora
15.348410,73.930930,"Marina English Primary School, Verna.",Sr.Thercy J.Menezes,9613883056,mepsverna@gmail.com,284,Verna
15.419790,73.962620,"G.P.S. Gaunem, No. 1, Bandora",Warsha dessai,9823418833,warshadessai1506@gmail.com,9,Bandora
15.358420,73.930960,"Marina English High School, Verna, Salcete",Mrs.Rozallia Eveletane C.Fernandes e Antao,9822140747,mehs_verna@rediffmail.com,491,Verna
15.418920,73.964950,"G.P.S. Gaunem,No.2, Bandora",Suman tari,9420897816,sumanphadte18@gmail.com,16,Bandora
15.419050,73.963250,"G.P.S. Khajanwada, Veling",Reema salgaonkar,7769964672,haldonkarreema918@gmail.com,15,Bandora
15.538560,73.765540,"Little Flower of Jesus High School, Calangute",Sister Ernestine Fernandes,7798411767,lfjhs@rediffmail.com,849,Calangute
15.432820,73.971820,G.P.S. Veling,Lalita  halbe,9420897645,lalitakhedekar190@gmail.com,33,"Veling,Priol,Cuncoliem"
15.359590,73.924990,"St. Joseph Convent High School, Nagoa Verna",Sv.Clarinda Gonsalves,9158950141,stjosephnagoaverna@rediffmail.com,290,Nagoa
15.359590,73.924990,"St. Joseph Convent Primary School, Nagoa,",Sv.Clarina Gonsalves,9158950141,stjosephnagoaverna@rediffmail.com,137,Nagoa
15.395890,73.907400,"Our Lady of Perpetual Succour High School, Cortalim",Joao indaleto Erwin Colaco,9850474773,olpscortalim@yahoo.com,595,Cortalim
15.395880,73.907300,"Our Lady of Perpetual Succour Higher Secondary School, Cortalim",Joa Indaleto Erwin Colaco,9850474773,olpscortalim@yahoo.com,120,Cortalim
15.395870,73.907400,"Our Lady of Perpetual Succour Primary School, Cortalim",Jao Indaleto Erwin Colaco,9850474773,olpscortalim@yahoo.com,377,Cortalim
15.398760,73.901210,"Shanta Durga Higher Secondary School, Sancoale, P.O. Cortalim,",Vanessa D'cunha,9881625965,shantadurgahighschool@gmail.com,84,Sancoale
15.421560,73.959150,"G.P.S. Mahalwada, Marcaim",Sanjivani naik,7972802710,naiksiddhi1313@gmail.com,14,Marcaim
15.398760,73.901210,"Shantadurga Primary School, Sancoale, Cortalim.",Vanessa D' Cunha,9881625969,shantadurgahighschool@gmail.com,152,Sancoale
15.397210,73.916430,"Vidya Vihar High School, Thana, Cortalim 403 710.",Antonieta coutinho,9890675067,vidhyavihaarschool@gmail.com,671,Cortalim
15.439720,73.987230,"Pradnya Shikshan Saunstha, Keri, Ponda.",Netra naik,7588486904,pradnyass01@gmail.com,118,"Veling,Priol,Cuncoliem"
15.342020,73.971800,"Saviour of the World Primary School, Loutolim",Marienna rodrigues,9511840198,swhsl@yahoo.com,629,Loutulim
15.412606,73.953529,"G.P.S. Karanzal, Marcaim",Nutan M.Naik,7507284442,naiknutan1207@gmail.com,33,Marcaim
15.319720,73.944020,"Holy Rosary Primary School, Nuvem.",Sister Sharon,9763756470,holyrosaryschoolnuvem@gmail.com,795,Nuvem
15.307680,73.946590,"Mae Dos Pobres Primary School, Nuvem. 403 604.",Joes Colaco,982216347,mdphsnuvem@gmail.com,661,Nuvem
15.395350,73.924780,"G.M.S. Curpawado, Cortalim. 403 710.",jaquelina d' souza,9822162877,jaqulina.mhas@gmail.com,19,Cortalim
15.395350,73.924780,G.P.S. Cortalim,jaquelina Mascarenhas,9822162877,jaquelina.mhas@gmail.com,32,Cortalim
15.541220,73.767890,"Don Bosco High School, Calangute, Bardez",Mr. Savio Fernandes Sales,9881887270,donboscocal@yahoo.in,293,Calangute
15.357900,73.924610,"Our Lady of Succour High School, Nagoa Verna",Olympia perera,9822195661,sucoour.sc@gmail.com,435,Nagoa
15.357900,73.924610,"Our Lady of Succour Primary School, Nagoa",opympia perera,9822195661,succour.sc@gmail.com,330,Nagoa
15.541220,73.767890,"Don Bosco Primary School, Calangute",Mr. Savio Fernandes Sales,9881887270,donboscocal@yahoo.in,159,Calangute
15.426380,74.048248,"G.P.S. Bazar, Khandepar",Josna A.B.Matarbhog,9272136130,jyotsanam24@gmail.com,23,Curti-Khandepar
15.420733,74.043048,"G.P.S. Keriyewada, Khandepar",Kunda S. Verekar,9673961469,kundamadekar@gmail.com,28,Curti-Khandepar
15.537640,73.763440,"St. Joseph’s High School,Calangute,",Brother Bakthinathan A,9848328730,stjosephcalangute@gmail.com,263,Calangute
15.692820,73.931860,"Govt. High School, Sal, P.O. Assonora,",Satish R. Talkar,970775070084,govthighschoolsal@gamail.com,84,Salem
15.596350,73.819100,"St. Francis Xavier’s High School, Mapusa,","Sister Sucorina, M.S.A.",9607873835,sfxmapusa@yahoo.com,1206,Mapusa
15.537640,73.763440,"St. Joseph Primary School, Calangute.",Brother Bakthinathan A,9848328730,stjosephcalangute@gmail.com,159,Calangute
15.678090,73.961890,"Shivaji Raje High School, Kholpewadi, Sal,",NAgnath A. Gosavi ,9623243153,shivajirajehsksb@gmail.com,428,Salem
15.594120,73.807750,"Dattaram Mantravadi Memorial High School, Mapusa",Shivaji Malik,9421314564,dmmhighschool@gmail.com,170,Mapusa
15.594120,73.807750,"Dattaram Mantrawadi Mem.Primary School, Mapusa",Mrs Geeta Nevgi,9370272563,dmmhighschool@gmail.com,132,Mapusa
15.594120,73.807750,"Dattaram Mantrawadi Mem.Primary School, Mapusa",Shri Shivaji Malik,9421314564,dmmhighschool@gmail.com,45,Mapusa
15.239050,74.083400,G.P.S. Xeldem,Vinaya kopre,9021053140,neetagaus06@gmail.com,45,Xeldem
15.612310,73.821700,"G.P.S. Karaswada, Mapusa",Sangeeta A. Dhargalkar,9823736836,sangeetavaigankar@gmail.com,188,Mapusa
15.678090,73.961890,"Shivaji Raje Primary School, Kholpe, Sal, Bicholim",Divya Nanoskar,8308908069,shivajirajehsksb@gmail.com,138,Salem
15.616540,73.813890,"G.P.S.Kuchelim, Mapusa",Mrs. Pratima Naik,9822707556,naikpratima18@gmail.com,29,Mapusa
15.239050,74.083400,"Govt. High School, Xeldem, Quepem. 403 705.",Sneha Gaonkar,8408087887,ghssheldem@rediffmail.com,145,Xeldem
15.675830,73.960410,"G.P.S. Kholpewadi, Sal",Marceline S. D'Soza ,9923677736,naranhamarcelin06@gmail.com,32,Salem
15.266980,74.073870,G.P.S. Xelvona,Vaishali R. Vast,9823871536,vaishalivast@gmail.com,5,Assolda
15.262740,74.101560,"G.P.S. Gajanan, Curchorem",Rajeshri S. Naik,9767016830,rajeshreenaik3@gmail.com,34,Curchorem Cacora
15.263560,74.108030,"G.P.S. Khamamol, Curchorem",Shobha K. Naik,9158401326,shobhanadessai@gmail.com,14,Curchorem Cacora
15.267000,74.122360,"G.P.S. Kamral, Curchorem",Sonali N. Dessai,9284525967,gnaik2048@gmail.com,6,Sanvordem(Sanguem)
15.261500,74.108500,"Guardian Angel Primary School,Curchorem",Fr. Jerry Vaz,9699145451,guardenangelprihighsch@gmail.com,365,Curchorem Cacora
15.261360,74.108420,"Guardian Angel High School, Sanvordem-Curchorem",Fr. Jerry Vaz,9763999773,guardenangelhiggsch@gmail.com,971,Curchorem Cacora
15.478820,73.846560,"Ephigenia English School, Bondir, St.Cruz,",M. P. Naik,9822104617,naikmadhu085@gmail.com,33,St. Cruz
15.470595,73.835690,"G.P.S. St. Paulo, Taleigao",Wilson Dias,9822139129,wdias7770@gmail.com,68,St. Cruz
15.469490,73.849340,"Kidz World Primary School, St. Cruz,",Charmaine Raposo,,charm.raposo@gmail.com,138,St. Cruz
15.524260,73.824440,"Jnyan Vikas High School,Pillerne-Marra",Mrs. Bhavneet D'Souza,7219604547,jnyanvikasgoa@gmail.com,386,Pilerne
15.407520,74.006650,"M.E.F’s Fatima High School, Nagamasjid, Ponda",Fatima Mulla,9421249037,meffatima786@gmail.com,911,Curti-Khandepar
15.533130,73.769040,"St. Domnic Savio High School, Calangute, Bardez 403 516",Mr. Subhash V. Mandrekar ,9764595146,markfernandes76@gmail.com,164,Calangute
15.407520,74.006650,"M. Educ. Foundation,Fatima High School",Fatima Mulla,9421249037,meffatima786@gmail.com,497,Curti-Khandepar
15.533130,73.769040,"Calangute Peoples Primary School, Gauravaddo Calangute",Mr Subhash V. Mandrekar,9764595146,markfernandes76@gmail.com,83,Calangute
15.484320,73.813520,"The Rosary School, Miramar, Panaji",Mrs. Julieta Martha Pinto,9421240999,therosaryschoolmiramar@gmail.com,576,Panaji
15.407520,74.006650,"Mohammaden Edu. Foundation's Hr. Secondary School, Curti",Fatima Mulla,9421249037,meffatimahss786@gmail.com,87,Curti-Khandepar
15.407520,74.006650,"Ayesha Girls High School, Curti Ponda Goa",Fatima Mulla,9421249037,meffatima786@gmail.com,95,Curti-Khandepar
15.556290,73.777780,"Green Meadows School, (CBSE) Nagao Bardez",Mrs. Kiranjeet Sodhi,9307564749,office@greenmeadowsschool.in,297,Arpora-Nagoa
15.414180,74.008900,"The Kamakshi Edu. Society's Hr.Secondary School, Curti",Parameshwar R.Bhat,9423813002,kamakshihss@gmail.com,298,Curti-Khandepar
15.556290,73.777780,"Green Meadows Primary School, Daleep (CBSE) Arrias waddo, Nagoa",Mrs. Kiranjeet Sodhi,9307564749,office@greenmeadowsschool.in,366,Arpora-Nagoa
15.416620,74.009630,"Shree Ameya Vidya Prasarak Mandal's Hr. Secondary School, Curti-",Sandeep M.Shilkar,9529816241,avpmhss.curti@gmail.com,300,Curti-Khandepar
15.415030,74.014440,"Dada Vaidya High School, Curti, Ponda",Sneha Pandit,9158507177,dvhscurti@gmail.com,485,Curti-Khandepar
15.455320,73.803160,G.P.S. Dona Paula,Mrs. Sermia Cynthia Gonsalves,9881174883,dona.ghs@rediffmail.com,60,Panaji
15.415040,74.014460,"Shree Ameya Vidya Prasarak Mandal’s Pry. School , Curti",Sneha S.Pandit,9158507177,dvhscurti@gmail.com,176,Curti-Khandepar
15.537310,73.797230,"Seminary Of Our Lady High School, Saligao",Father Ryan Estibeiro,8888076800,semolsal@gmail.com,29,Saligao
15.417580,74.023290,"G.P.S. Koparwada, Curti",Usha k Tengshe,7666118434,ushatengshe23@gmail.com,23,Curti-Khandepar
15.542730,73.781620,"Mater Dei Institute, Saligao",Mrs. Cleta H. Lobo,8999389953,msterdeiedtnl@yahoo.com,46,Saligao
15.542730,73.781620,Mater Dei Institute Saligao (ICSE). Saligao,Mrs. Cleta H. Lobo,8999389953,materdeiedtnl@yahoo.com,36,Saligao
15.437620,74.006240,"G.P.S. Apewal, Priol",Sunanda N.Korde,9545222297,sunanda1971@gmail.com,10,"Veling,Priol,Cuncoliem"
15.520510,73.802330,"Pragati High School, Pilerne, Bardez",Shri Ravindra K. Gaonkar,9822141631,ravindragaonkar99@gmail.com,70,Pilerne
15.586440,73.800430,G.P.S. Canca,Sneha S. Naik,9075640324,naiksnehasuresh@gmail.com,53,Verla Canca
15.359970,73.945130,"Shree Mahalasa Nasrayani Primary School, old Mardol,Verna",Pratharna Palkar,9049479512,smpsverna@gmail.com,285,Verna
15.335080,73.975920,"Don Bosco Hr. Secondary School, Loutolim",Royston D' Souza,7350820340,roystonsdb@gmail.com,34,Loutulim
15.604890,73.813050,"G.P.S. Duler, Mapusa",Mrs Shraddha S. Mhapsekar,8007873587,shradhamhapsekar@gmail.com,97,Mapusa
15.390110,73.919910,G.M.S. Cortalim. 403 710.,perpetua fernandes,9823833613,petuafernandes@gmail.com,54,Cortalim
15.437250,73.999870,"G.P.S. Gauthan, Priol",Saigeeta Naik,7378679422,nyksaigeeta@gmail.com,14,"Veling,Priol,Cuncoliem"
15.388760,73.902120,"St.Joseph Vaz High School, (Primary Section), Cortalim",Sister Claret,9922229181,bjvhs@yahoo.com,701,Sancoale
15.598660,73.802380,"G.M.S. Khorlim, Mapusa.",Devendra A. Narulkar,9527740398,narulkard@gmail.com,92,Mapusa
15.387670,73.878920,"Mount Litera Zee School, Cortalim",Dattaprasad Nasnodkar,8806873737,admin.goa@mountlitera.com,1320,Sancoale
15.325440,73.913550,"Our Lady of Lourdes Primary School, Utorda",Nita Salkar,9890693030,lourdesschoolutorda@gmail.com,338,Majorda-Utorda-Calata
15.436740,73.997430,"G.P.S. Galwada, Priol",sambhaji raut ,9351781916,rautsambhaji61@gmail.com,11,"Veling,Priol,Cuncoliem"
15.317220,73.920680,"St. Anthony Primary School, Majorda.",Ramila Barros,9822481155,sahsmajorda@gmail.com,706,Majorda-Utorda-Calata
15.318710,73.919250,"Fr. Basilio Andrade Memorial Higher Secondary School, Majorda, Salcete",walter Cabral,9764923775,frbasiliostars@gmail.com,240,Majorda-Utorda-Calata
15.425760,74.012520,"G.P.S. Tamdi, Curti",Sukanti B.Desai,8698848479,sukantidesai2043@gmail.com,31,Curti-Khandepar
15.525080,73.800860,"G.P.S. Moicawada, Pilerne",Minisha Govenkar,8483043545,minishamg@gmail.com,57,Pilerne
15.522410,73.816750,"G.P.S. Maina, Pilerne",Smt. Urmila Joshi,9921267004,joshiurmila178@gmail.com,52,Pilerne
15.677000,73.883090,"Shree Shantadurga Vidyalaya, Pirna,",Mrs Rajnita R. Sawant,9923248744,shantadurgapirna@gmail.com,293,Pirna
15.415000,74.014480,"Dada Vaidya High School, Curti, Ponda",Sneha S.Pandit,9158507177,dvhscurti@gmail.com,485,Curti-Khandepar
15.406060,74.011160,"G.P.S. Nagzar, Curti",Supriya S. Naik,7798840074,supriya2010.n@gmail.com,143,Curti-Khandepar
15.403900,74.005600,"G.P.S. Varkhande, Ponda",Shreya S. Naik,9423324031,shreyanyke@gmail.com,82,Ponda
15.536650,73.817430,"G.P.S. Savlem, Pilerne",Smt. Siddhali S. Naik Tuyekar,9890704595,siddhali72@gmail.com,58,Pilerne
15.410680,73.996230,"G.P.S. Chirpute, Bandora",Sumangala S. Dessai,9637079039,sumangaladessai2017@gmail.com,35,Bandora
15.437250,73.999870,"G.P.S. Magilwada, Priol",Vijaydas P. Naik,9158967762,vijaydasnaik187@gmail.com,15,"Veling,Priol,Cuncoliem"
15.543150,73.811580,G.P.S. Sangolda,Smt. Sushanti Gaonkar,8806744753,sushantigaonkar2461@gmail.com,48,Sangolda
15.403900,74.005610,"G.P.S. Varkhande, Ponda",Shreya S. Naik,9423324031,shreyasnyke@gmail.com,82,Ponda
15.541880,73.766870,"Blooming Buds Primary School, Naikawaddo, Calangute",Dr. Aparna Palyekar,9822177793,aparnappalyekar@gmail.com,46,Calangute
15.532060,73.767050,"Future Hope School, Gauravaddo Calangute. 403 516.",Mr. Ashley Gomes,9822179721,fhschool2002@gmail.com,60,Calangute
15.595160,73.805210,"Saraswat Vidyalaya Primary School, Khorlim, Mapusa",Mrs Swapnita D. Nagwekar,,saraswatividyalaya@gmail.com,873,Mapusa
15.426230,74.043765,G.V.M.’s Matoshri Indirabai Baburao Khandeparkar Primary School,Sabnam Aga,9420164581,mibkhs@rediffmail.com,1180,Curti-Khandepar
15.595160,73.805210,"Saraswat Vidyalaya Primary School, Khorlim, Mapusa",Swapnita D. Nagvekar,7767832728,saraswatvidyalaya@gmail.com,1475,Mapusa
15.534070,73.766520,"Little Flower of Jesus Primary School, Calangute",Sister Myra Da Costa,9637906275,littleflowerofjesus.primary@gmail.com,840,Calangute
15.261360,74.108420,"Guardian Angel High School, Sanvordem-Curchorem",Fr. Jerry Vaz,9763999773,guardeanglehighsch@gmail.com,971,Curchorem Cacora
15.542170,73.776870,"Vidyaniketan High School, Calangute,",Smt. Varsha V. Bhise,7666676793,vid_niketan@rediffmail.com,67,Calangute
15.619250,73.838010,"G.P.S. Madel, Tivim",Ashok Gawas,8459326736,ashokgawas@gmail.com,63,Tivim
15.675880,73.881600,"G.P.S. Talap, Pirna",Kashi N. Phadte,9623371769,kashiphadte05@gmail.com,25,Pirna
15.542170,73.776870,"Vidyaniketan Primary School, Playekar Wddo,Calangute",Smt. Varsha V. Bhise,7666676793,vid_niketan@rediffmail.com,0,Calangute
15.550620,73.959300,"G.P.S. Mathwada, Piligao",Ujwala  S. Gad ,8378901812,ujwalagad1234@gmail.com,17,Piligao
15.255000,74.122720,"G.P.S. Pontemol, Curchorem",Kalpana v. Naik,8806727489,pontemolgps@gmail.com,26,Curchorem Cacora
15.254160,74.129780,G.P.S. Mirabag,Swapita Prajot Gaonkar,9423302380,gpsmirabagswapita@gmail.com,15,Sanvordem(Sanguem)
15.250950,74.102510,"G.P.S. Mad, Kakoda",Nutan Ghadi,9403960016,nutanghadi67@gmail.com,12,Curchorem Cacora
15.558770,73.915430,"G.P.S. Haturli, Mayem",Rekha S. Shet ,9764696914,prashilakavlekar662@gmail.com,31,Mayem
15.249930,74.112710,"Sanjay Centre School for Special Education, Pontemol, Curchorem",Minaz M.  Shaikh,9822861955,scsg.curchorem2@gmail.com,120,Curchorem Cacora
15.260860,74.110330,"The New Educational Institute Curchorem,",Suraj  R. Joshi,9552871283,joshisuraj972@gmail.com,914,Curchorem Cacora
15.297510,73.954990,"Presentation Convent High School, Margao",Joaquina Faleiro,9359621680,presentationcon@yahoo.in,731,Margao
15.557740,73.910500,"Vijayanand High School, Mayem,",Suman S. Gaonkar,8390078578,hsvijayananda@gmail.com,96,Mayem
15.262510,74.110617,"Sarvodaya Educational Society’s High School, Curchorem",Manisha G. Khadji,,seshigh1963@gmail.com,898,Curchorem Cacora
15.262510,74.110617,"Sarvodaya Educational Society’s Primary School, Curchorem",Manisha G. Ghadi,,seshigh1963@gmail.com,298,Curchorem Cacora
15.262840,74.106020,G.P.S. Curchorem Main,Shelan A. Shirodkar,9923635355,edushalanshirodkar@gmail.com,24,Curchorem Cacora
15.558790,73.950200,"Ideal High School, Piligao, Bicholim",Sandesh Beragaokar,9823524743,ihspiligao@gmail.com,290,Piligao
15.558790,73.950200,"Ideal Primary School, Piligao",Sandesh Beragaonkar,9823524743,ihspiligao@gmail.com,107,Piligao
15.396090,73.829690,"Mother of Mercy English School, Merces,",Reshma Tirodkar,7387289195,mmehsvdm@gmail.com,647,Mormugao
15.263210,74.102590,"Shrimati Chandrabhaga Tukoba Naik High School, Curchorem",Minaxi Naik,,chandrabhagaschool@gmail.com,250,Curchorem Cacora
15.553630,73.950240,G.P.S. Piligao,Prashila Kavlekar,9764696914,prashilakavlekar662@gmail.com,21,Piligao
15.263350,74.102480,"Smt. Chandrabhaga Tukoba Naik Higher Secondary School, Curchorem",Shripad M. Bhat,94233883912,CTNHSS@yahoo.com,807,Curchorem Cacora
15.297590,73.954730,"Presentation Convent Higher Secondary School, Margao",Sahaya Rani,2749233,presentationhighersec@gmail.com,371,Margao
15.398550,73.816520,"Govt. High School, Vasco Main, Mormugao. 403 802.",Lira A.V.P.souza,9423885743,ghsvascomain11@rediffmail.com,152,Mormugao
15.399010,73.815990,"G.P.S. Vasco da Gama, (Main)",Ashok B. Umarye,9881285236,ashok.umarye@gmail.com,33,Mormugao
15.399690,73.815920,"St. Joseph Institute, Vasco 403 802.",Maria J. Cardozo,9604686676,stjosephinstitute10121948@gmail.com,441,Mormugao
15.399930,73.817040,"St. Andrew’s Institute, Vasco-da-Gama",Zenaida Barieto,9921462074,standrewsinstitutevasco@gmail.com,1048,Mormugao
15.399930,73.817040,"St. Andrew’s Primary School, Vasco.",Maria Rite Singh,9860387382,standrewsinstitutevasco@gmail.com,716,Mormugao
